npa,locality,canton,premium_region,bfs_number,commune,district,npa_spans_multiple_regions_flag,locality_spans_multiple_communes_flag
1342,Le Pont,VD,2,5871,L'Abbaye,Jura-Nord vaudois,0,0
1343,Les Charbonnières,VD,2,5873,Le Lieu,Jura-Nord vaudois,0,0
1344,L'Abbaye,VD,2,5871,L'Abbaye,Jura-Nord vaudois,0,0
1345,Le Lieu,VD,2,5873,Le Lieu,Jura-Nord vaudois,0,0
1345,Le Séchey,VD,2,5873,Le Lieu,Jura-Nord vaudois,0,0
1346,Les Bioux,VD,2,5871,L'Abbaye,Jura-Nord vaudois,0,0
1347,Le Sentier,VD,2,5872,Le Chenit,Jura-Nord vaudois,0,0
1347,Le Solliat,VD,2,5872,Le Chenit,Jura-Nord vaudois,0,0
1348,Le Brassus,VD,2,5872,Le Chenit,Jura-Nord vaudois,0,0
1350,Orbe,VD,2,5757,Orbe,Jura-Nord vaudois,0,0
1352,Agiez,VD,2,5742,Agiez,Jura-Nord vaudois,0,0
1353,Bofflens,VD,2,5747,Bofflens,Jura-Nord vaudois,0,0
1354,Montcherand,VD,2,5756,Montcherand,Jura-Nord vaudois,0,0
1355,L'Abergement,VD,2,5741,L'Abergement,Jura-Nord vaudois,0,1
1355,Sergey,VD,2,5762,Sergey,Jura-Nord vaudois,0,1
1356,La Russille,VD,2,5750,Les Clées,Jura-Nord vaudois,0,0
1356,Les Clées,VD,2,5750,Les Clées,Jura-Nord vaudois,0,0
1357,Lignerolle,VD,2,5755,Lignerolle,Jura-Nord vaudois,0,0
1358,Valeyres-sous-Rances,VD,2,5763,Valeyres-sous-Rances,Jura-Nord vaudois,0,0
1372,Bavois,VD,2,5746,Bavois,Jura-Nord vaudois,0,1
1372,Bavois,VD,2,5493,Orny,Morges,0,1
1373,Chavornay,VD,2,5749,Chavornay,Jura-Nord vaudois,0,0
1374,Corcelles-sur-Chavornay,VD,2,5749,Chavornay,Jura-Nord vaudois,0,0
1375,Penthéréaz,VD,2,5531,Penthéréaz,Gros-de-Vaud,0,0
1376,Eclagnens,VD,2,5541,Goumoëns,Gros-de-Vaud,0,0
1376,Goumoens-la-Ville,VD,2,5541,Goumoëns,Gros-de-Vaud,0,0
1376,Goumoens-le-Jux,VD,2,5541,Goumoëns,Gros-de-Vaud,0,0
1377,Oulens-sous-Echallens,VD,2,5529,Oulens-sous-Echallens,Gros-de-Vaud,0,0
1400,Cheseaux-Noréaz,VD,2,5909,Cheseaux-Noréaz,Jura-Nord vaudois,0,1
1400,Yverdon-les-Bains,VD,2,5938,Yverdon-les-Bains,Jura-Nord vaudois,0,1
1404,Cuarny,VD,2,5911,Cuarny,Jura-Nord vaudois,0,1
1404,Villars-Epeney,VD,2,5935,Villars-Epeney,Jura-Nord vaudois,0,1
1405,Pomy,VD,2,5926,Pomy,Jura-Nord vaudois,0,0
1406,Cronay,VD,2,5910,Cronay,Jura-Nord vaudois,0,0
1407,Bioley-Magnoux,VD,2,5903,Bioley-Magnoux,Jura-Nord vaudois,0,1
1407,Donneloye,VD,2,5913,Donneloye,Jura-Nord vaudois,0,1
1407,Gossens,VD,2,5913,Donneloye,Jura-Nord vaudois,0,1
1407,Mézery-près-Donneloye,VD,2,5913,Donneloye,Jura-Nord vaudois,0,1
1408,Prahins,VD,2,5913,Donneloye,Jura-Nord vaudois,0,0
1409,Chanéaz,VD,2,5693,Montanaire,Gros-de-Vaud,0,0
1410,Correvon,VD,2,5693,Montanaire,Gros-de-Vaud,0,0
1410,Denezy,VD,2,5693,Montanaire,Gros-de-Vaud,0,0
1410,Prévondavaux,FR,2,2038,Prévondavaux,La Broye,0,0
1410,St-Cierges,VD,2,5693,Montanaire,Gros-de-Vaud,0,0
1410,Thierrens,VD,2,5693,Montanaire,Gros-de-Vaud,0,0
1412,Ursins,VD,2,5932,Ursins,Jura-Nord vaudois,0,1
1412,Valeyres-sous-Ursins,VD,2,5934,Valeyres-sous-Ursins,Jura-Nord vaudois,0,1
1413,Orzens,VD,2,5925,Orzens,Jura-Nord vaudois,0,0
1415,Démoret,VD,2,5912,Démoret,Jura-Nord vaudois,0,1
1415,Molondin,VD,2,5921,Molondin,Jura-Nord vaudois,0,1
1416,Pailly,VD,2,5530,Pailly,Gros-de-Vaud,0,0
1417,Epautheyres,VD,2,5520,Essertines-sur-Yverdon,Gros-de-Vaud,0,0
1417,Essertines-sur-Yverdon,VD,2,5520,Essertines-sur-Yverdon,Gros-de-Vaud,0,0
1418,Vuarrens,VD,2,5539,Vuarrens,Gros-de-Vaud,0,0
1420,Fiez,VD,2,5556,Fiez,Jura-Nord vaudois,0,0
1421,Fontaines-sur-Grandson,VD,2,5557,Fontaines-sur-Grandson,Jura-Nord vaudois,0,1
1421,Grandevent,VD,2,5560,Grandevent,Jura-Nord vaudois,0,1
1422,Grandson,VD,2,5561,Grandson,Jura-Nord vaudois,0,0
1423,Fontanezier,VD,2,5571,Tévenon,Jura-Nord vaudois,0,1
1423,Fontanezier,VD,2,5551,Bonvillars,Jura-Nord vaudois,0,1
1423,Romairon,VD,2,5571,Tévenon,Jura-Nord vaudois,0,1
1423,Vaugondry,VD,2,5571,Tévenon,Jura-Nord vaudois,0,1
1423,Villars-Burquin,VD,2,5571,Tévenon,Jura-Nord vaudois,0,1
1424,Champagne,VD,2,5553,Champagne,Jura-Nord vaudois,0,0
1425,Onnens VD,VD,2,5565,Onnens (VD),Jura-Nord vaudois,0,0
1426,Concise,VD,2,5554,Concise,Jura-Nord vaudois,0,1
1426,Corcelles-près-Concise,VD,2,5555,Corcelles-près-Concise,Jura-Nord vaudois,0,1
1427,Bonvillars,VD,2,5551,Bonvillars,Jura-Nord vaudois,0,0
1428,Mutrux,VD,2,5563,Mutrux,Jura-Nord vaudois,0,1
1428,Provence,VD,2,5566,Provence,Jura-Nord vaudois,0,1
1429,Giez,VD,2,5559,Giez,Jura-Nord vaudois,0,0
1430,Orges,VD,2,5924,Orges,Jura-Nord vaudois,0,0
1431,Novalles,VD,2,5564,Novalles,Jura-Nord vaudois,0,1
1431,Vugelles-La Mothe,VD,2,5937,Vugelles-La Mothe,Jura-Nord vaudois,0,1
1432,Belmont-sur-Yverdon,VD,2,5902,Belmont-sur-Yverdon,Jura-Nord vaudois,0,1
1432,Gressy,VD,2,5938,Yverdon-les-Bains,Jura-Nord vaudois,0,1
1433,Suchy,VD,2,5929,Suchy,Jura-Nord vaudois,0,0
1434,Ependes VD,VD,2,5914,Ependes (VD),Jura-Nord vaudois,0,0
1435,Essert-Pittet,VD,2,5749,Chavornay,Jura-Nord vaudois,0,0
1436,Chamblon,VD,2,5904,Chamblon,Jura-Nord vaudois,0,1
1436,Treycovagnes,VD,2,5931,Treycovagnes,Jura-Nord vaudois,0,1
1437,Suscévaz,VD,2,5930,Suscévaz,Jura-Nord vaudois,0,0
1438,Mathod,VD,2,5919,Mathod,Jura-Nord vaudois,0,0
1439,Rances,VD,2,5760,Rances,Jura-Nord vaudois,0,0
1441,Valeyres-sous-Montagny,VD,2,5933,Valeyres-sous-Montagny,Jura-Nord vaudois,0,0
1442,Montagny-près-Yverdon,VD,2,5922,Montagny-près-Yverdon,Jura-Nord vaudois,0,0
1443,Champvent,VD,2,5905,Champvent,Jura-Nord vaudois,0,0
1443,Essert-sous-Champvent,VD,2,5905,Champvent,Jura-Nord vaudois,0,0
1443,Villars-sous-Champvent,VD,2,5905,Champvent,Jura-Nord vaudois,0,0
1445,Vuiteboeuf,VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,1
1445,Vuiteboeuf,VD,2,5766,Vuiteboeuf,Jura-Nord vaudois,0,1
1446,Baulmes,VD,2,5745,Baulmes,Jura-Nord vaudois,0,0
1450,La Sagne (Ste-Croix),VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,0
1450,Le Château-de-Ste-Croix,VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,0
1450,Ste-Croix,VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,0
1452,Les Rasses,VD,2,5552,Bullet,Jura-Nord vaudois,0,1
1452,Les Rasses,VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,1
1453,Bullet,VD,2,5552,Bullet,Jura-Nord vaudois,0,1
1453,Bullet,VD,2,5556,Fiez,Jura-Nord vaudois,0,1
1453,Mauborget,VD,2,5562,Mauborget,Jura-Nord vaudois,0,1
1453,Mauborget,VD,2,5571,Tévenon,Jura-Nord vaudois,0,1
1453,Mauborget,VD,2,5557,Fontaines-sur-Grandson,Jura-Nord vaudois,0,1
1454,L'Auberson,VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,0
1454,La Vraconnaz,VD,2,5568,Sainte-Croix,Jura-Nord vaudois,0,0
1462,Yvonand,VD,2,5939,Yvonand,Jura-Nord vaudois,0,0
1463,Rovray,VD,2,5928,Rovray,Jura-Nord vaudois,0,0
1464,Chavannes-le-Chêne,VD,2,5907,Chavannes-le-Chêne,Jura-Nord vaudois,0,1
1464,Chêne-Pâquier,VD,2,5908,Chêne-Pâquier,Jura-Nord vaudois,0,1
1468,Cheyres,FR,2,2055,Cheyres-Châbles,La Broye,0,0
1470,Bollion,FR,2,2025,Lully (FR),La Broye,0,1
1470,Estavayer-le-Lac,FR,2,2054,Estavayer,La Broye,0,1
1470,Lully FR,FR,2,2025,Lully (FR),La Broye,0,1
1470,Seiry,FR,2,2025,Lully (FR),La Broye,0,1
1473,Châtillon FR,FR,2,2008,Châtillon (FR),La Broye,0,1
1473,Font,FR,2,2054,Estavayer,La Broye,0,1
1474,Châbles FR,FR,2,2055,Cheyres-Châbles,La Broye,0,0
1475,Autavaux,FR,2,2054,Estavayer,La Broye,0,0
1475,Forel FR,FR,2,2054,Estavayer,La Broye,0,0
1475,Montbrelloz,FR,2,2054,Estavayer,La Broye,0,0
1482,Cugy FR,FR,2,2011,Cugy (FR),La Broye,0,0
1483,Frasses,FR,2,2050,Les Montets,La Broye,0,1
1483,Montet (Broye),FR,2,2050,Les Montets,La Broye,0,1
1483,Vesin,FR,2,2011,Cugy (FR),La Broye,0,1
1484,Aumont,FR,2,2050,Les Montets,La Broye,0,0
1484,Granges-de-Vesin,FR,2,2050,Les Montets,La Broye,0,0
1485,Nuvilly,FR,2,2035,Nuvilly,La Broye,0,0
1485,Nuvilly,VD,2,5831,Valbroye,Broye-Vully,0,0
1486,Vuissens,FR,2,2054,Estavayer,La Broye,0,0
1489,Murist,FR,2,2054,Estavayer,La Broye,0,0
1509,Vucherens,VD,2,5692,Vucherens,Broye-Vully,0,0
1510,Moudon,VD,2,5678,Moudon,Broye-Vully,0,1
1510,Syens,VD,2,5688,Syens,Broye-Vully,0,1
1512,Chavannes-sur-Moudon,VD,2,5665,Chavannes-sur-Moudon,Broye-Vully,0,0
1513,Hermenches,VD,2,5673,Hermenches,Broye-Vully,0,1
1513,Hermenches,VD,2,5785,Corcelles-le-Jorat,Broye-Vully,0,1
1513,Rossenges,VD,2,5684,Rossenges,Broye-Vully,0,1
1514,Bussy-sur-Moudon,VD,2,5663,Bussy-sur-Moudon,Broye-Vully,0,0
1515,Neyruz-sur-Moudon,VD,2,5693,Montanaire,Gros-de-Vaud,0,1
1515,Villars-le-Comte,VD,2,5690,Villars-le-Comte,Broye-Vully,0,1
1521,Curtilles,VD,2,5669,Curtilles,Broye-Vully,0,0
1522,Lucens,VD,2,5675,Lucens,Broye-Vully,0,0
1522,Oulens-sur-Lucens,VD,2,5675,Lucens,Broye-Vully,0,0
1523,Granges-près-Marnand,VD,2,5831,Valbroye,Broye-Vully,0,0
1524,Marnand,VD,2,5831,Valbroye,Broye-Vully,0,0
1525,Henniez,VD,2,5819,Henniez,Broye-Vully,0,0
1525,Seigneux,FR,2,2044,Surpierre,La Broye,0,0
1525,Seigneux,VD,2,5831,Valbroye,Broye-Vully,0,0
1526,Cremin,VD,2,5675,Lucens,Broye-Vully,0,0
1526,Forel-sur-Lucens,VD,2,5675,Lucens,Broye-Vully,0,0
1527,Villeneuve FR,FR,2,2044,Surpierre,La Broye,0,0
1528,Praratoud,FR,2,2044,Surpierre,La Broye,0,0
1528,Surpierre,FR,2,2044,Surpierre,La Broye,0,0
1529,Cheiry,FR,2,2044,Surpierre,La Broye,0,0
1530,Payerne,VD,2,5822,Payerne,Broye-Vully,0,0
1532,Fétigny,FR,2,2016,Fétigny,La Broye,0,0
1533,Ménières,FR,2,2027,Ménières,La Broye,0,0
1534,Chapelle (Broye),FR,2,2044,Surpierre,La Broye,0,0
1534,Sassel,FR,2,2050,Les Montets,La Broye,0,0
1534,Sassel,VD,2,5831,Valbroye,Broye-Vully,0,0
1535,Combremont-le-Grand,VD,2,5831,Valbroye,Broye-Vully,0,0
1536,Combremont-le-Petit,VD,2,5831,Valbroye,Broye-Vully,0,0
1537,Champtauroz,VD,2,5812,Champtauroz,Broye-Vully,0,0
1538,Treytorrens (Payerne),VD,2,5828,Treytorrens (Payerne),Broye-Vully,0,0
1541,Bussy FR,FR,2,2054,Estavayer,La Broye,0,1
1541,Morens FR,FR,2,2054,Estavayer,La Broye,0,1
1541,Sévaz,FR,2,2043,Sévaz,La Broye,0,1
1542,Rueyres-les-Prés,FR,2,2054,Estavayer,La Broye,0,0
1543,Grandcour,VD,2,5817,Grandcour,Broye-Vully,0,0
1544,Gletterens,FR,2,2022,Gletterens,La Broye,0,0
1545,Chevroux,VD,2,5813,Chevroux,Broye-Vully,0,0
1551,Vers-chez-Perrin,VD,2,5822,Payerne,Broye-Vully,0,0
1552,Trey,VD,2,5827,Trey,Broye-Vully,0,0
1553,Châtonnaye,FR,2,2068,Châtonnaye,La Glâne,0,0
1554,Rossens VD,VD,2,5830,Villarzel,Broye-Vully,0,0
1554,Sédeilles,VD,2,5830,Villarzel,Broye-Vully,0,0
1555,Villarzel,VD,2,5830,Villarzel,Broye-Vully,0,0
1562,Corcelles-près-Payerne,VD,2,5816,Corcelles-près-Payerne,Broye-Vully,0,0
1562,Corcelles-près-Payerne,FR,2,2029,Montagny (FR),La Broye,0,0
1562,Corcelles-près-Payerne,VD,2,5822,Payerne,Broye-Vully,0,0
1563,Dompierre FR,FR,2,2053,Belmont-Broye,La Broye,0,0
1564,Domdidier,FR,2,2053,Belmont-Broye,La Broye,0,0
1565,Missy,VD,2,5821,Missy,Broye-Vully,0,0
1565,Vallon,FR,2,2045,Vallon,La Broye,0,0
1566,Les Friques,FR,2,2041,Saint-Aubin (FR),La Broye,0,0
1566,St-Aubin FR,FR,2,2041,Saint-Aubin (FR),La Broye,0,0
1567,Delley,FR,2,2051,Delley-Portalban,La Broye,0,0
1568,Portalban,FR,2,2051,Delley-Portalban,La Broye,0,0
1580,Avenches,VD,2,5451,Avenches,Broye-Vully,0,0
1580,Avenches,FR,2,2053,Belmont-Broye,La Broye,0,0
1580,Donatyre,VD,2,5451,Avenches,Broye-Vully,0,0
1580,Oleyres,VD,2,5451,Avenches,Broye-Vully,0,0
1580,Oleyres,FR,2,2053,Belmont-Broye,La Broye,0,0
1583,Villarepos,FR,2,2254,Courtepin,See / Lac,0,0
1584,Villars-le-Grand,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1585,Bellerive VD,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1585,Cotterd,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1585,Salavaux,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1586,Vallamand,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1587,Constantine,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1587,Montmagny,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1588,Cudrefin,VD,2,5456,Cudrefin,Broye-Vully,0,0
1589,Chabrey,VD,2,5464,Vully-les-Lacs,Broye-Vully,0,0
1595,Clavaleyres,FR,2,2275,Murten,See / Lac,0,0
1595,Faoug,VD,2,5458,Faoug,Broye-Vully,0,0
1607,Les Tavernes,VD,2,5805,Oron,Lavaux-Oron,1,0
1607,Les Thioleyres,VD,2,5805,Oron,Lavaux-Oron,1,0
1607,Les Thioleyres,VD,1,5607,Puidoux,Lavaux-Oron,1,0
1607,Palézieux,VD,2,5805,Oron,Lavaux-Oron,1,0
1607,Palézieux-Village,VD,2,5805,Oron,Lavaux-Oron,1,0
1608,Bussigny-sur-Oron,VD,2,5805,Oron,Lavaux-Oron,0,0
1608,Chapelle (Glâne),FR,2,2097,Rue,La Glâne,0,0
1608,Chesalles-sur-Oron,VD,2,5805,Oron,Lavaux-Oron,0,0
1608,Oron-le-Châtel,VD,2,5805,Oron,Lavaux-Oron,0,0
1609,Besencens,FR,2,2335,Saint-Martin (FR),La Veveyse,0,0
1609,Fiaugères,FR,2,2335,Saint-Martin (FR),La Veveyse,0,0
1609,St-Martin FR,FR,2,2335,Saint-Martin (FR),La Veveyse,0,0
1610,Châtillens,VD,2,5805,Oron,Lavaux-Oron,0,0
1610,Oron-la-Ville,VD,2,5805,Oron,Lavaux-Oron,0,0
1610,Vuibroye,VD,2,5805,Oron,Lavaux-Oron,0,0
1611,Le Crêt-près-Semsales,FR,2,2338,La Verrerie,La Veveyse,0,0
1612,Ecoteaux,VD,2,5805,Oron,Lavaux-Oron,0,0
1613,Maracon,VD,2,5790,Maracon,Lavaux-Oron,0,0
1614,Granges (Veveyse),FR,2,2328,Granges (Veveyse),La Veveyse,0,0
1615,Bossonnens,FR,2,2323,Bossonnens,La Veveyse,0,0
1616,Attalens,FR,2,2321,Attalens,La Veveyse,0,0
1617,Remaufens,FR,2,2333,Remaufens,La Veveyse,0,1
1617,Tatroz,FR,2,2321,Attalens,La Veveyse,0,1
1618,Châtel-St-Denis,FR,2,2333,Remaufens,La Veveyse,0,1
1618,Châtel-St-Denis,FR,2,2325,Châtel-Saint-Denis,La Veveyse,0,1
1619,Les Paccots,FR,2,2325,Châtel-Saint-Denis,La Veveyse,0,0
1623,Semsales,FR,2,2336,Semsales,La Veveyse,0,0
1624,Grattavache,FR,2,2338,La Verrerie,La Veveyse,0,0
1624,La Verrerie,FR,2,2338,La Verrerie,La Veveyse,0,0
1624,Progens,FR,2,2338,La Verrerie,La Veveyse,0,0
1625,Maules,FR,2,2152,Sâles,La Gruyère,0,0
1625,Sâles (Gruyère),FR,2,2152,Sâles,La Gruyère,0,0
1626,Romanens,FR,2,2152,Sâles,La Gruyère,0,0
1626,Rueyres-Treyfayes,FR,2,2152,Sâles,La Gruyère,0,0
1626,Treyfayes,FR,2,2152,Sâles,La Gruyère,0,0
1627,Vaulruz,FR,2,2336,Semsales,La Veveyse,0,1
1627,Vaulruz,FR,2,2155,Vaulruz,La Gruyère,0,1
1628,Vuadens,FR,2,2160,Vuadens,La Gruyère,0,1
1628,Vuadens,FR,2,2148,Riaz,La Gruyère,0,1
1630,Bulle,FR,2,2160,Vuadens,La Gruyère,0,1
1630,Bulle,FR,2,2125,Bulle,La Gruyère,0,1
1632,Riaz,FR,2,2148,Riaz,La Gruyère,0,0
1633,Marsens,FR,2,2140,Marsens,La Gruyère,0,0
1633,Vuippens,FR,2,2140,Marsens,La Gruyère,0,0
1634,La Roche FR,FR,2,2137,Hauteville,La Gruyère,0,1
1634,La Roche FR,FR,2,2149,La Roche,La Gruyère,0,1
1635,La Tour-de-Trême,FR,2,2145,Le Pâquier (FR),La Gruyère,0,1
1635,La Tour-de-Trême,FR,2,2125,Bulle,La Gruyère,0,1
1635,La Tour-de-Trême,FR,2,2135,Gruyères,La Gruyère,0,1
1636,Broc,FR,2,2124,Broc,La Gruyère,0,1
1636,Broc,FR,2,2135,Gruyères,La Gruyère,0,1
1637,Charmey (Gruyère),FR,2,2163,Val-de-Charmey,La Gruyère,0,0
1638,Morlon,FR,2,2143,Morlon,La Gruyère,0,0
1642,Sorens,FR,2,2153,Sorens,La Gruyère,0,0
1643,Gumefens,FR,2,2122,Pont-en-Ogoz,La Gruyère,0,0
1644,Avry-devant-Pont,FR,2,2122,Pont-en-Ogoz,La Gruyère,0,0
1645,Le Bry,FR,2,2122,Pont-en-Ogoz,La Gruyère,0,0
1646,Echarlens,FR,2,2129,Corbières,La Gruyère,0,1
1646,Echarlens,FR,2,2131,Echarlens,La Gruyère,0,1
1647,Corbières,FR,2,2137,Hauteville,La Gruyère,0,1
1647,Corbières,FR,2,2129,Corbières,La Gruyère,0,1
1648,Hauteville,FR,2,2137,Hauteville,La Gruyère,0,0
1649,Pont-la-Ville,FR,2,2147,Pont-la-Ville,La Gruyère,0,0
1651,Villarvolard,FR,2,2129,Corbières,La Gruyère,0,0
1652,Botterens,FR,2,2123,Botterens,La Gruyère,0,0
1652,Villarbeney,FR,2,2123,Botterens,La Gruyère,0,0
1653,Châtel-sur-Montsalvens,FR,2,2128,Châtel-sur-Montsalvens,La Gruyère,0,1
1653,Châtel-sur-Montsalvens,FR,2,2124,Broc,La Gruyère,0,1
1653,Crésuz,FR,2,2130,Crésuz,La Gruyère,0,1
1654,Cerniat FR,FR,2,2163,Val-de-Charmey,La Gruyère,0,0
1656,Im Fang,FR,2,2138,Jaun,La Gruyère,0,0
1656,Jaun,FR,2,2138,Jaun,La Gruyère,0,0
1657,Abländschen,BE,3,843,Saanen,Obersimmental-Saanen,0,1
1657,Abländschen,BE,3,791,Boltigen,Obersimmental-Saanen,0,1
1658,La Tine,VD,2,5842,Rossinière,Riviera-Pays-d'Enhaut,0,0
1658,Rossinière,VD,2,5842,Rossinière,Riviera-Pays-d'Enhaut,0,0
1659,Flendruz,VD,2,5841,Château-d'Oex,Riviera-Pays-d'Enhaut,0,1
1659,Flendruz,VD,2,5843,Rougemont,Riviera-Pays-d'Enhaut,0,1
1659,Rougemont,VD,2,5841,Château-d'Oex,Riviera-Pays-d'Enhaut,0,1
1659,Rougemont,VD,2,5843,Rougemont,Riviera-Pays-d'Enhaut,0,1
1660,Château-d'Oex,VD,2,5841,Château-d'Oex,Riviera-Pays-d'Enhaut,0,0
1660,L'Etivaz,VD,2,5841,Château-d'Oex,Riviera-Pays-d'Enhaut,0,0
1660,La Lécherette,VD,2,5841,Château-d'Oex,Riviera-Pays-d'Enhaut,0,0
1660,Les Moulins,VD,2,5841,Château-d'Oex,Riviera-Pays-d'Enhaut,0,0
1661,Le Pâquier-Montbarry,FR,2,2145,Le Pâquier (FR),La Gruyère,0,1
1661,Le Pâquier-Montbarry,FR,2,2135,Gruyères,La Gruyère,0,1
1663,Epagny,FR,2,2135,Gruyères,La Gruyère,0,0
1663,Gruyères,FR,2,2135,Gruyères,La Gruyère,0,0
1663,Moléson-sur-Gruyères,FR,2,2135,Gruyères,La Gruyère,0,0
1663,Pringy,FR,2,2135,Gruyères,La Gruyère,0,0
1665,Estavannens,FR,2,2162,Bas-Intyamon,La Gruyère,0,0
1666,Grandvillard,FR,2,2134,Grandvillard,La Gruyère,0,1
1666,Villars-sous-Mont,FR,2,2162,Bas-Intyamon,La Gruyère,0,1
1667,Enney,FR,2,2162,Bas-Intyamon,La Gruyère,0,0
1669,Albeuve,FR,2,2121,Haut-Intyamon,La Gruyère,0,0
1669,Les Sciernes-d'Albeuve,FR,2,2121,Haut-Intyamon,La Gruyère,0,0
1669,Lessoc,FR,2,2121,Haut-Intyamon,La Gruyère,0,0
1669,Montbovon,FR,2,2121,Haut-Intyamon,La Gruyère,0,0
1669,Neirivue,FR,2,2121,Haut-Intyamon,La Gruyère,0,0
1670,Bionnens,FR,2,2102,Ursy,La Glâne,0,0
1670,Esmonts,FR,2,2102,Ursy,La Glâne,0,0
1670,Ursy,FR,2,2102,Ursy,La Glâne,0,0
1673,Auboranges,FR,2,2097,Rue,La Glâne,0,0
1673,Ecublens FR,FR,2,2097,Rue,La Glâne,0,0
1673,Gillarens,FR,2,2097,Rue,La Glâne,0,0
1673,Promasens,FR,2,2097,Rue,La Glâne,0,0
1673,Rue,FR,2,2097,Rue,La Glâne,0,0
1674,Montet (Glâne),FR,2,2102,Ursy,La Glâne,0,0
1674,Morlens,FR,2,2102,Ursy,La Glâne,0,0
1674,Vuarmarens,FR,2,2102,Ursy,La Glâne,0,0
1675,Blessens,FR,2,2097,Rue,La Glâne,0,1
1675,Blessens,FR,2,2102,Ursy,La Glâne,0,1
1675,Mossel,FR,2,2102,Ursy,La Glâne,0,1
1675,Vauderens,FR,2,2102,Ursy,La Glâne,0,1
1676,Chavannes-les-Forts,FR,2,2099,Siviriez,La Glâne,0,0
1677,Prez-vers-Siviriez,FR,2,2099,Siviriez,La Glâne,0,0
1678,Siviriez,FR,2,2099,Siviriez,La Glâne,0,0
1679,Villaraboud,FR,2,2099,Siviriez,La Glâne,0,0
1680,Berlens,FR,2,2087,Mézières (FR),La Glâne,0,1
1680,Romont FR,FR,2,2096,Romont (FR),La Glâne,0,1
1680,Romont FR,FR,2,2117,Villaz,La Glâne,0,1
1681,Billens,FR,2,2063,Billens-Hennens,La Glâne,0,0
1681,Hennens,FR,2,2063,Billens-Hennens,La Glâne,0,0
1682,Cerniaz VD,VD,2,5831,Valbroye,Broye-Vully,0,1
1682,Dompierre VD,VD,2,5671,Dompierre (VD),Broye-Vully,0,1
1682,Lovatens,VD,2,5674,Lovatens,Broye-Vully,0,1
1682,Prévonloup,VD,2,5683,Prévonloup,Broye-Vully,0,1
1682,Villars-Bramard,VD,2,5831,Valbroye,Broye-Vully,0,1
1683,Brenles,VD,2,5675,Lucens,Broye-Vully,0,0
1683,Chesalles-sur-Moudon,VD,2,5675,Lucens,Broye-Vully,0,0
1683,Sarzens,VD,2,5675,Lucens,Broye-Vully,0,0
1684,Mézières FR,FR,2,2087,Mézières (FR),La Glâne,0,0
1685,Villariaz,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1686,Grangettes-près-Romont,FR,2,2079,Grangettes,La Glâne,0,1
1686,La Neirigue,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,1
1687,Estévenens,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1687,La Magne,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1687,Vuisternens-devant-Romont,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1688,Lieffrens,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1688,Sommentier,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1689,Le Châtelard-près-Romont,FR,2,2067,Le Châtelard,La Glâne,0,0
1690,Lussy FR,FR,2,2117,Villaz,La Glâne,0,1
1690,Villaz-St-Pierre,FR,2,2114,Villorsonnens,La Glâne,0,1
1690,Villaz-St-Pierre,FR,2,2117,Villaz,La Glâne,0,1
1691,Villarimboud,FR,2,2117,Villaz,La Glâne,0,0
1692,Massonnens,FR,2,2086,Massonnens,La Glâne,0,0
1694,Chavannes-sous-Orsonnens,FR,2,2114,Villorsonnens,La Glâne,0,0
1694,Orsonnens,FR,2,2114,Villorsonnens,La Glâne,0,0
1694,Villargiroud,FR,2,2114,Villorsonnens,La Glâne,0,0
1694,Villarsiviriaux,FR,2,2114,Villorsonnens,La Glâne,0,0
1695,Estavayer-le-Gibloux,FR,1,2236,Gibloux,La Sarine,0,0
1695,Rueyres-St-Laurent,FR,1,2236,Gibloux,La Sarine,0,0
1695,Villarlod,FR,1,2236,Gibloux,La Sarine,0,0
1695,Villarsel-le-Gibloux,FR,1,2236,Gibloux,La Sarine,0,0
1696,Vuisternens-en-Ogoz,FR,1,2236,Gibloux,La Sarine,0,0
1697,La Joux FR,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1697,Les Ecasseys,FR,2,2113,Vuisternens-devant-Romont,La Glâne,0,0
1699,Bouloz,FR,2,2337,Le Flon,La Veveyse,0,0
1699,Pont (Veveyse),FR,2,2337,Le Flon,La Veveyse,0,0
1699,Porsel,FR,2,2337,Le Flon,La Veveyse,0,0
